jurisdiction_name,jurisdiction_code,law_name,statute_citation,section_reference,category,subcategory,description,conditions,notes,extraction_date
DC,US-DC,District of Columbia Freedom of Information Act (FOIA),Citation not found,See statute,Request Process,"**Agency Actions:**
- Date-stamp request upon receipt
- Assign to appropriate custodian
- Begin 15-b","**Agency Actions:**
- Date-stamp request upon receipt
- Assign to appropriate custodian
- Begin 15-business-day countdown
- Acknowledge receipt and provide tracking number",No specific conditions stated,Extracted from Phase 1: Request Submission,2025-09-26T13:52:18.293861
DC,US-DC,District of Columbia Freedom of Information Act (FOIA),Citation not found,§ 2-534,Request Process,"### Phase 2: Processing
**Agency Actions:**
- Locate responsive records across departments
- Review ","### Phase 2: Processing
**Agency Actions:**
- Locate responsive records across departments
- Review records for applicable exemptions under DC Code § 2-534
- Determine appropriate fee category based on requester status
- Calculate fees for search, review, and duplication as applicable",No specific conditions stated,Extracted from Phase 2: Processing,2025-09-26T13:52:18.293893
DC,US-DC,District of Columbia Freedom of Information Act (FOIA),Citation not found,§ 2-534,Request Process,"**Timeline Management:**
- Monitor 15-business-day deadline for determination
- Provide written noti","**Timeline Management:**
- Monitor 15-business-day deadline for determination
- Provide written notice if extension needed
- Communicate with requester about status and fees","**Timeline Management:**
- Monitor 15-business-day deadline for determination
- Provide written notice if extension needed
- Communicate with requester about status and fees",Extracted from Phase 2: Processing,2025-09-26T13:52:18.293894
DC,US-DC,District of Columbia Freedom of Information Act (FOIA),Citation not found,§ 2-534,Response Timeline,"### Phase 3: Initial Response (within 15 business days)
**Agency Must Provide:**
- Written determina","### Phase 3: Initial Response (within 15 business days)
**Agency Must Provide:**
- Written determination on request compliance
- Access to public records for inspection
- Copies of records upon payment of applicable fees
- Written denial with specific exemption cited under DC Code § 2-534
- Fee estimate and waiver determination if requested","### Phase 3: Initial Response (within 15 business days)
**Agency Must Provide:**
- Written determination on request compliance
- Access to public records for inspection
- Copies of records upon payment of applicable fees
- Written denial with specific exemption cited under DC Code § 2-534
- Fee esti",Extracted from Phase 3: Initial Response (within 15 business days),2025-09-26T13:52:18.293913
DC,US-DC,District of Columbia Freedom of Information Act (FOIA),Citation not found,See statute,Appeal Rights,"### Phase 5: Judicial Enforcement
**DC Superior Court Action:**","### Phase 5: Judicial Enforcement
**DC Superior Court Action:**",No specific conditions stated,Extracted from Phase 5: Judicial Enforcement,2025-09-26T13:52:18.293931
DC,US-DC,District of Columbia Freedom of Information Act (FOIA),Citation not found,See statute,Appeal Rights,: Court may order compliance with DC FOIA,: Court may order compliance with DC FOIA,: Court may order compliance with DC FOIA,Extracted from Phase 5: Judicial Enforcement,2025-09-26T13:52:18.293936
DC,US-DC,District of Columbia Freedom of Information Act (FOIA),Citation not found,See statute,Appeal Rights,: Review of agency decision and application of exemptions,: Review of agency decision and application of exemptions,No specific conditions stated,Extracted from Phase 5: Judicial Enforcement,2025-09-26T13:52:18.293942
DC,US-DC,District of Columbia Freedom of Information Act (FOIA),Citation not found,See statute,Appeal Rights,": Mandamus, injunctive relief, attorney fees",": Mandamus, injunctive relief, attorney fees",No specific conditions stated,Extracted from Phase 5: Judicial Enforcement,2025-09-26T13:52:18.293947
DC,US-DC,District of Columbia Freedom of Information Act (FOIA),Citation not found,See statute,Appeal Rights,: Court order requiring disclosure,: Court order requiring disclosure,No specific conditions stated,Extracted from Phase 5: Judicial Enforcement,2025-09-26T13:52:18.293953
DC,US-DC,District of Columbia Freedom of Information Act (FOIA),Citation not found,See statute,Appeal Rights,: Recovery possible for successful enforcement,: Recovery possible for successful enforcement,No specific conditions stated,Extracted from Phase 5: Judicial Enforcement,2025-09-26T13:52:18.293960
DC,US-DC,District of Columbia Freedom of Information Act (FOIA),Citation not found,See statute,Appeal Rights,: Clarification of FOIA obligations,: Clarification of FOIA obligations,: Clarification of FOIA obligations,Extracted from Phase 5: Judicial Enforcement,2025-09-26T13:52:18.293966
DC,US-DC,District of Columbia Freedom of Information Act (FOIA),Citation not found,See statute,General Rights,Internal Appeal,Agency head or designee review,No specific conditions stated,Extracted from Administrative Remedies,2025-09-26T13:52:18.293999
DC,US-DC,District of Columbia Freedom of Information Act (FOIA),Citation not found,See statute,General Rights,Legislative Oversight,DC Council oversight of compliance,No specific conditions stated,Extracted from Administrative Remedies,2025-09-26T13:52:18.294000
DC,US-DC,District of Columbia Freedom of Information Act (FOIA),Citation not found,See statute,General Rights,Political Pressure,"Contact council members, media attention",No specific conditions stated,Extracted from Administrative Remedies,2025-09-26T13:52:18.294001
DC,US-DC,District of Columbia Freedom of Information Act (FOIA),Citation not found,See statute,General Rights,Mayor's Office,Executive branch guidance and enforcement,No specific conditions stated,Extracted from Administrative Remedies,2025-09-26T13:52:18.294002
DC,US-DC,District of Columbia Freedom of Information Act (FOIA),Citation not found,See statute,General Rights,"### Judicial Remedies
**Available Relief:**","### Judicial Remedies
**Available Relief:**",No specific conditions stated,Extracted from Judicial Remedies,2025-09-26T13:52:18.294018
DC,US-DC,District of Columbia Freedom of Information Act (FOIA),Citation not found,See statute,General Rights,: Court order requiring disclosure,: Court order requiring disclosure,No specific conditions stated,Extracted from Judicial Remedies,2025-09-26T13:52:18.294023
DC,US-DC,District of Columbia Freedom of Information Act (FOIA),Citation not found,See statute,General Rights,: Clarification of FOIA obligations,: Clarification of FOIA obligations,: Clarification of FOIA obligations,Extracted from Judicial Remedies,2025-09-26T13:52:18.294029
DC,US-DC,District of Columbia Freedom of Information Act (FOIA),Citation not found,See statute,General Rights,: Recovery of reasonable fees for successful enforcement,: Recovery of reasonable fees for successful enforcement,No specific conditions stated,Extracted from Judicial Remedies,2025-09-26T13:52:18.294045
DC,US-DC,District of Columbia Freedom of Information Act (FOIA),Citation not found,See statute,General Rights,"**Strategic Considerations:**
- Exhaust administrative appeals for stronger court position
- Documen","**Strategic Considerations:**
- Exhaust administrative appeals for stronger court position
- Document pattern of non-compliance or excessive fees
- Preserve evidence of public interest in disclosure
- Consider media attention to pressure compliance",No specific conditions stated,Extracted from Judicial Remedies,2025-09-26T13:52:18.294046
Delaware,US-DE,Delaware Freedom of Information Act (FOIA),Citation not found,§ 10003,Response Timeline,### Standard Timeline (Del,"### Standard Timeline (Del. Code tit. 29, § 10003)",No specific conditions stated,"Extracted from Standard Timeline (Del. Code tit. 29, § 10003)",2025-09-26T13:52:18.295355
Delaware,US-DE,Delaware Freedom of Information Act (FOIA),Citation not found,§ 10003,Response Timeline,: 15 business days from receipt of request,: 15 business days from receipt of request,No specific conditions stated,"Extracted from Standard Timeline (Del. Code tit. 29, § 10003)",2025-09-26T13:52:18.295361
Delaware,US-DE,Delaware Freedom of Information Act (FOIA),Citation not found,§ 10003,Response Timeline,":
  1",":
  1. Provide requested records for inspection or copying
  2. Deny request with written explanation citing specific exemption
  3. Provide partial records with explanation for any withholding","Deny request with written explanation citing specific exemption
  3","Extracted from Standard Timeline (Del. Code tit. 29, § 10003)",2025-09-26T13:52:18.295371
Delaware,US-DE,Delaware Freedom of Information Act (FOIA),Citation not found,§ 10006,Fee Structure,### Allowable Fees (Del,"### Allowable Fees (Del. Code tit. 29, § 10006)",No specific conditions stated,"Extracted from Allowable Fees (Del. Code tit. 29, § 10006)",2025-09-26T13:52:18.295390
Delaware,US-DE,Delaware Freedom of Information Act (FOIA),Citation not found,§ 10006,Fee Structure,: Fees limited to reasonable costs of copying and staff time,: Fees limited to reasonable costs of copying and staff time,: Fees limited to reasonable costs of copying and staff time,"Extracted from Allowable Fees (Del. Code tit. 29, § 10006)",2025-09-26T13:52:18.295395
Delaware,US-DE,Delaware Freedom of Information Act (FOIA),Citation not found,§ 10006,Fee Structure,: Direct costs of duplication and preparation,: Direct costs of duplication and preparation,No specific conditions stated,"Extracted from Allowable Fees (Del. Code tit. 29, § 10006)",2025-09-26T13:52:18.295400
Delaware,US-DE,Delaware Freedom of Information Act (FOIA),Citation not found,§ 10006,Fee Structure,: Reasonable charges for locating and preparing records,: Reasonable charges for locating and preparing records,No specific conditions stated,"Extracted from Allowable Fees (Del. Code tit. 29, § 10006)",2025-09-26T13:52:18.295405
Delaware,US-DE,Delaware Freedom of Information Act (FOIA),Citation not found,§ 10006,Fee Structure,": Paper, electronic media, postage costs",": Paper, electronic media, postage costs",No specific conditions stated,"Extracted from Allowable Fees (Del. Code tit. 29, § 10006)",2025-09-26T13:52:18.295410
Delaware,US-DE,Delaware Freedom of Information Act (FOIA),Citation not found,See statute,General Rights,Internal Appeal,Agency head review,No specific conditions stated,Extracted from Administrative Remedies,2025-09-26T13:52:18.295434
Delaware,US-DE,Delaware Freedom of Information Act (FOIA),Citation not found,See statute,General Rights,Legislative Oversight,Delaware General Assembly oversight,No specific conditions stated,Extracted from Administrative Remedies,2025-09-26T13:52:18.295435
Delaware,US-DE,Delaware Freedom of Information Act (FOIA),Citation not found,See statute,General Rights,Political Pressure,Contact elected officials,No specific conditions stated,Extracted from Administrative Remedies,2025-09-26T13:52:18.295435
Delaware,US-DE,Delaware Freedom of Information Act (FOIA),Citation not found,See statute,General Rights,: Mandamus and injunctive relief,: Mandamus and injunctive relief,No specific conditions stated,Extracted from Judicial Remedies,2025-09-26T13:52:18.295448
Delaware,US-DE,Delaware Freedom of Information Act (FOIA),Citation not found,See statute,General Rights,: Potential recovery for successful enforcement,: Potential recovery for successful enforcement,No specific conditions stated,Extracted from Judicial Remedies,2025-09-26T13:52:18.295453
Florida,US-FL,Florida Sunshine Law,Citation not found,See statute,Request Process,"### Phase 1: Request Submission
**Requester Actions:**
- Request can be oral or written
- No specifi","### Phase 1: Request Submission
**Requester Actions:**
- Request can be oral or written
- No specific form required
- Reasonably describe records sought
- Specify inspection vs. copies","### Phase 1: Request Submission
**Requester Actions:**
- Request can be oral or written
- No specific form required
- Reasonably describe records sought
- Specify inspection vs",Extracted from Phase 1: Request Submission,2025-09-26T13:52:18.296668
Florida,US-FL,Florida Sunshine Law,Citation not found,See statute,Request Process,"**Agency Actions:**
- Must respond promptly to oral requests
- May require written confirmation for ","**Agency Actions:**
- Must respond promptly to oral requests
- May require written confirmation for large requests
- Should acknowledge receipt and provide timeline","**Agency Actions:**
- Must respond promptly to oral requests
- May require written confirmation for large requests
- Should acknowledge receipt and provide timeline",Extracted from Phase 1: Request Submission,2025-09-26T13:52:18.296669
Florida,US-FL,Florida Sunshine Law,Citation not found,See statute,Request Process,"### Phase 2: Processing and Review
**Agency Obligations:**
- Locate responsive records promptly
- Re","### Phase 2: Processing and Review
**Agency Obligations:**
- Locate responsive records promptly
- Review for applicable exemptions
- Prepare redacted versions if necessary
- Calculate duplication costs","### Phase 2: Processing and Review
**Agency Obligations:**
- Locate responsive records promptly
- Review for applicable exemptions
- Prepare redacted versions if necessary
- Calculate duplication costs",Extracted from Phase 2: Processing and Review,2025-09-26T13:52:18.296690
Florida,US-FL,Florida Sunshine Law,Citation not found,See statute,Request Process,"**Custodian Responsibilities:**
- Personal responsibility for compliance
- Must ensure proper search","**Custodian Responsibilities:**
- Personal responsibility for compliance
- Must ensure proper search conducted
- Authority to interpret exemptions initially","**Custodian Responsibilities:**
- Personal responsibility for compliance
- Must ensure proper search conducted
- Authority to interpret exemptions initially",Extracted from Phase 2: Processing and Review,2025-09-26T13:52:18.296691
Florida,US-FL,Florida Sunshine Law,Citation not found,See statute,General Rights,"### Phase 3: Production or Denial
**For Released Records:**
- Make available for inspection immediat","### Phase 3: Production or Denial
**For Released Records:**
- Make available for inspection immediately
- Provide copies upon payment of fees
- Must explain any redactions made
- Provide in requested format if available","### Phase 3: Production or Denial
**For Released Records:**
- Make available for inspection immediately
- Provide copies upon payment of fees
- Must explain any redactions made
- Provide in requested format if available",Extracted from Phase 3: Production or Denial,2025-09-26T13:52:18.296711
Florida,US-FL,Florida Sunshine Law,Citation not found,See statute,General Rights,"**For Denied Records:**
- Must cite specific statutory exemption
- Explain basis for exemption claim","**For Denied Records:**
- Must cite specific statutory exemption
- Explain basis for exemption claim
- Inform requester of appeal rights
- Provide Attorney General contact information","**For Denied Records:**
- Must cite specific statutory exemption
- Explain basis for exemption claim
- Inform requester of appeal rights
- Provide Attorney General contact information",Extracted from Phase 3: Production or Denial,2025-09-26T13:52:18.296712
Florida,US-FL,Florida Sunshine Law,Citation not found,See statute,Appeal Rights,"### Phase 4: Appeal Process
**Administrative Appeal:**
- File complaint with Attorney General
- AG h","### Phase 4: Appeal Process
**Administrative Appeal:**
- File complaint with Attorney General
- AG has 30 days to issue opinion
- AG opinion binding on agencies
- No cost to requester for AG review",No specific conditions stated,Extracted from Phase 4: Appeal Process,2025-09-26T13:52:18.296727
Florida,US-FL,Florida Sunshine Law,Citation not found,§ 119,Appeal Rights,### Attorney General Enforcement (F.S,"### Attorney General Enforcement (F.S. § 119.10)
**Administrative Process:**
- File written complaint with AG
- No filing fee required
- AG issues binding opinion within 30 days
- Agency must comply or face civil penalties","§ 119.10)
**Administrative Process:**
- File written complaint with AG
- No filing fee required
- AG issues binding opinion within 30 days
- Agency must comply or face civil penalties",Extracted from Attorney General Enforcement (F.S. § 119.10),2025-09-26T13:52:18.296762
Florida,US-FL,Florida Sunshine Law,Citation not found,§ 119,Appeal Rights,"**AG Opinion Process:**
- Informal resolution attempts first
- Formal written opinion if needed
- Pu","**AG Opinion Process:**
- Informal resolution attempts first
- Formal written opinion if needed
- Published opinions create precedent
- Violation may result in suspension from office","**AG Opinion Process:**
- Informal resolution attempts first
- Formal written opinion if needed
- Published opinions create precedent
- Violation may result in suspension from office",Extracted from Attorney General Enforcement (F.S. § 119.10),2025-09-26T13:52:18.296764
Florida,US-FL,Florida Sunshine Law,Citation not found,§ 119,Appeal Rights,### Civil Enforcement (F.S,"### Civil Enforcement (F.S. § 119.12)
**Circuit Court Jurisdiction:**
- Mandamus to compel production
- Injunctive relief for ongoing violations
- Civil penalties for willful violations
- Attorney fees for prevailing plaintiffs","§ 119.12)
**Circuit Court Jurisdiction:**
- Mandamus to compel production
- Injunctive relief for ongoing violations
- Civil penalties for willful violations
- Attorney fees for prevailing plaintiffs",Extracted from Civil Enforcement (F.S. § 119.12),2025-09-26T13:52:18.296790
Florida,US-FL,Florida Sunshine Law,Citation not found,§ 119,Appeal Rights,**Attorney Fees (F.S,"**Attorney Fees (F.S. § 119.12):**
- Mandatory for substantially prevailing plaintiffs
- Reasonable fees and costs
- Applies to both AG proceedings and court actions","§ 119.12):**
- Mandatory for substantially prevailing plaintiffs
- Reasonable fees and costs
- Applies to both AG proceedings and court actions",Extracted from Civil Enforcement (F.S. § 119.12),2025-09-26T13:52:18.296791
Georgia,US-GA,Georgia Open Records Act,Citation not found,§ 50-18-71(b),Response Timeline,### Standard Response Timeline (O.C.G.A,### Standard Response Timeline (O.C.G.A. § 50-18-71(b)),No specific conditions stated,Extracted from Standard Response Timeline (O.C.G.A. § 501871(b)),2025-09-26T13:52:18.297559
Georgia,US-GA,Georgia Open Records Act,Citation not found,§ 50-18-71(b),Response Timeline,": ""Promptly"" - interpreted as 3 business days",": ""Promptly"" - interpreted as 3 business days",No specific conditions stated,Extracted from Standard Response Timeline (O.C.G.A. § 501871(b)),2025-09-26T13:52:18.297566
Georgia,US-GA,Georgia Open Records Act,Citation not found,§ 50-18-71(b),Response Timeline,": Statute uses ""reasonable time"" standard",": Statute uses ""reasonable time"" standard",No specific conditions stated,Extracted from Standard Response Timeline (O.C.G.A. § 501871(b)),2025-09-26T13:52:18.297571
Georgia,US-GA,Georgia Open Records Act,Citation not found,§ 50-18-71(b),Response Timeline,": Immediate inspection, reasonable time for copies",": Immediate inspection, reasonable time for copies",No specific conditions stated,Extracted from Standard Response Timeline (O.C.G.A. § 501871(b)),2025-09-26T13:52:18.297577
Georgia,US-GA,Georgia Open Records Act,Citation not found,§ 50-18-71(b),Response Timeline,: Extended time allowable with justification,: Extended time allowable with justification,: Extended time allowable with justification,Extracted from Standard Response Timeline (O.C.G.A. § 501871(b)),2025-09-26T13:52:18.297582
Georgia,US-GA,Georgia Open Records Act,Citation not found,See statute,Request Process,"### Phase 1: Request Submission
**Requester Actions:**
- Submit written request (oral requests accep","### Phase 1: Request Submission
**Requester Actions:**
- Submit written request (oral requests acceptable for inspection)
- Reasonably describe records sought
- Specify preferred format if applicable
- Provide contact information for response","### Phase 1: Request Submission
**Requester Actions:**
- Submit written request (oral requests acceptable for inspection)
- Reasonably describe records sought
- Specify preferred format if applicable
- Provide contact information for response",Extracted from Phase 1: Request Submission,2025-09-26T13:52:18.297615
Georgia,US-GA,Georgia Open Records Act,Citation not found,See statute,Request Process,"**Agency Actions:**
- Acknowledge receipt (best practice)
- Forward to designated records custodian
","**Agency Actions:**
- Acknowledge receipt (best practice)
- Forward to designated records custodian
- Begin initial assessment of request scope",No specific conditions stated,Extracted from Phase 1: Request Submission,2025-09-26T13:52:18.297616
Georgia,US-GA,Georgia Open Records Act,Citation not found,See statute,Request Process,"### Phase 2: Processing and Review
**Custodian Responsibilities:**
- Locate responsive records promp","### Phase 2: Processing and Review
**Custodian Responsibilities:**
- Locate responsive records promptly
- Review for applicable exemptions
- Consult with legal counsel if needed
- Prepare fee estimate if over $25","### Phase 2: Processing and Review
**Custodian Responsibilities:**
- Locate responsive records promptly
- Review for applicable exemptions
- Consult with legal counsel if needed
- Prepare fee estimate if over $25",Extracted from Phase 2: Processing and Review,2025-09-26T13:52:18.297637
Georgia,US-GA,Georgia Open Records Act,Citation not found,See statute,Request Process,"**""Prompt"" Response Standard:**
- Typically interpreted as 3 business days
- Longer time allowable f","**""Prompt"" Response Standard:**
- Typically interpreted as 3 business days
- Longer time allowable for complex requests
- Must communicate status to requester","**""Prompt"" Response Standard:**
- Typically interpreted as 3 business days
- Longer time allowable for complex requests
- Must communicate status to requester",Extracted from Phase 2: Processing and Review,2025-09-26T13:52:18.297637
Georgia,US-GA,Georgia Open Records Act,Citation not found,See statute,General Rights,"### Phase 3: Production or Denial
**Record Release:**
- Provide for inspection immediately if possib","### Phase 3: Production or Denial
**Record Release:**
- Provide for inspection immediately if possible
- Copies within reasonable time after payment
- Electronic format when requested and available
- Redactions clearly marked with exemption citations","### Phase 3: Production or Denial
**Record Release:**
- Provide for inspection immediately if possible
- Copies within reasonable time after payment
- Electronic format when requested and available
- Redactions clearly marked with exemption citations",Extracted from Phase 3: Production or Denial,2025-09-26T13:52:18.297658
Georgia,US-GA,Georgia Open Records Act,Citation not found,See statute,General Rights,"**Denial Requirements:**
- Must cite specific statutory exemption
- Provide factual basis for exempt","**Denial Requirements:**
- Must cite specific statutory exemption
- Provide factual basis for exemption claim
- Inform requester of appeal rights
- Must be in writing for formal denials","**Denial Requirements:**
- Must cite specific statutory exemption
- Provide factual basis for exemption claim
- Inform requester of appeal rights
- Must be in writing for formal denials",Extracted from Phase 3: Production or Denial,2025-09-26T13:52:18.297659
Georgia,US-GA,Georgia Open Records Act,Citation not found,See statute,Appeal Rights,"### Phase 4: Appeal Process
**Administrative Appeals:**
- No formal state-level appeals process
- Ag","### Phase 4: Appeal Process
**Administrative Appeals:**
- No formal state-level appeals process
- Agency head or governing body review
- Local grievance procedures may apply","### Phase 4: Appeal Process
**Administrative Appeals:**
- No formal state-level appeals process
- Agency head or governing body review
- Local grievance procedures may apply",Extracted from Phase 4: Appeal Process,2025-09-26T13:52:18.297676
Georgia,US-GA,Georgia Open Records Act,Citation not found,See statute,Appeal Rights,"**Judicial Review:**
- Superior court mandamus action
- Burden on agency to justify withholding
- Ex","**Judicial Review:**
- Superior court mandamus action
- Burden on agency to justify withholding
- Expedited hearing procedures available","**Judicial Review:**
- Superior court mandamus action
- Burden on agency to justify withholding
- Expedited hearing procedures available",Extracted from Phase 4: Appeal Process,2025-09-26T13:52:18.297677
Georgia,US-GA,Georgia Open Records Act,Citation not found,See statute,Appeal Rights,"### Phase 5: Enforcement
**Court Remedies:**","### Phase 5: Enforcement
**Court Remedies:**",No specific conditions stated,Extracted from Phase 5: Enforcement,2025-09-26T13:52:18.297688
Georgia,US-GA,Georgia Open Records Act,Citation not found,See statute,Appeal Rights,: Available for substantially prevailing parties,: Available for substantially prevailing parties,No specific conditions stated,Extracted from Phase 5: Enforcement,2025-09-26T13:52:18.297698
Georgia,US-GA,Georgia Open Records Act,Citation not found,§ 50-18-73,Fee Structure,### Attorney Fees (O.C.G.A,"### Attorney Fees (O.C.G.A. § 50-18-73)
**Entitlement Standards:**
- Requester substantially prevailed
- Agency's denial was not substantially justified
- Fees are reasonable and necessary","§ 50-18-73)
**Entitlement Standards:**
- Requester substantially prevailed
- Agency's denial was not substantially justified
- Fees are reasonable and necessary",Extracted from Attorney Fees (O.C.G.A. § 501873),2025-09-26T13:52:18.297733
Georgia,US-GA,Georgia Open Records Act,Citation not found,§ 50-18-73,Fee Structure,"**Fee Calculation:**
- Reasonable hourly rates for region
- Hours reasonably expended
- Costs and ex","**Fee Calculation:**
- Reasonable hourly rates for region
- Hours reasonably expended
- Costs and expenses incurred
- Incentive for agency compliance",No specific conditions stated,Extracted from Attorney Fees (O.C.G.A. § 501873),2025-09-26T13:52:18.297734
Georgia,US-GA,Georgia Open Records Act,Citation not found,See statute,Appeal Rights,: Bar complaints for attorney misconduct,: Bar complaints for attorney misconduct,No specific conditions stated,Extracted from Alternative Enforcement,2025-09-26T13:52:18.297752
Georgia,US-GA,Georgia Open Records Act,Citation not found,See statute,Appeal Rights,: Reform efforts for clearer standards,: Reform efforts for clearer standards,No specific conditions stated,Extracted from Alternative Enforcement,2025-09-26T13:52:18.297759
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,§ 92,Response Timeline,### Standard Timeline (HRS § 92F-12),### Standard Timeline (HRS § 92F-12),No specific conditions stated,Extracted from Standard Timeline (HRS § 92F12),2025-09-26T13:52:18.298966
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,§ 92,Response Timeline,: 10 business days from receipt of request,: 10 business days from receipt of request,No specific conditions stated,Extracted from Standard Timeline (HRS § 92F12),2025-09-26T13:52:18.298977
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,§ 92,Response Timeline,":
  1",":
  1. Provide requested records for inspection or copying
  2. Deny request with written explanation citing specific exemption
  3. Provide partial records with explanation for any withholding","Deny request with written explanation citing specific exemption
  3",Extracted from Standard Timeline (HRS § 92F12),2025-09-26T13:52:18.298989
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,See statute,Special Access,: No formal expedited process in Hawaii UIPA,: No formal expedited process in Hawaii UIPA,No specific conditions stated,Extracted from Expedited Processing,2025-09-26T13:52:18.299009
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,See statute,Special Access,: Some entities may prioritize urgent requests,: Some entities may prioritize urgent requests,: Some entities may prioritize urgent requests,Extracted from Expedited Processing,2025-09-26T13:52:18.299015
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,See statute,Special Access,: Immediate response encouraged when records readily available,: Immediate response encouraged when records readily available,: Immediate response encouraged when records readily available,Extracted from Expedited Processing,2025-09-26T13:52:18.299020
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,§ 92,Fee Structure,### Allowable Fees (HRS § 92F-16),### Allowable Fees (HRS § 92F-16),No specific conditions stated,Extracted from Allowable Fees (HRS § 92F16),2025-09-26T13:52:18.299038
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,§ 92,Fee Structure,: Fees limited to reasonable costs of reproducing records,: Fees limited to reasonable costs of reproducing records,: Fees limited to reasonable costs of reproducing records,Extracted from Allowable Fees (HRS § 92F16),2025-09-26T13:52:18.299043
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,§ 92,Fee Structure,": Direct costs of copying, mailing, and related expenses",": Direct costs of copying, mailing, and related expenses",No specific conditions stated,Extracted from Allowable Fees (HRS § 92F16),2025-09-26T13:52:18.299048
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,§ 92,Fee Structure,: Fees primarily for duplication rather than search time,: Fees primarily for duplication rather than search time,No specific conditions stated,Extracted from Allowable Fees (HRS § 92F16),2025-09-26T13:52:18.299053
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,§ 92,Fee Structure,": Paper, electronic media, postage costs",": Paper, electronic media, postage costs",No specific conditions stated,Extracted from Allowable Fees (HRS § 92F16),2025-09-26T13:52:18.299058
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,See statute,Fee Structure,: Per-page charges for paper duplication,: Per-page charges for paper duplication,No specific conditions stated,Extracted from Fee Schedule Components,2025-09-26T13:52:18.299072
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,See statute,Fee Structure,": Cost of disks, drives, or other electronic storage",": Cost of disks, drives, or other electronic storage",No specific conditions stated,Extracted from Fee Schedule Components,2025-09-26T13:52:18.299077
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,See statute,Fee Structure,: Actual postage for sending records to requester,: Actual postage for sending records to requester,No specific conditions stated,Extracted from Fee Schedule Components,2025-09-26T13:52:18.299082
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,See statute,Fee Structure,: Limited charges for staff time in reproduction,: Limited charges for staff time in reproduction,No specific conditions stated,Extracted from Fee Schedule Components,2025-09-26T13:52:18.299087
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,See statute,Request Process,"### Phase 1: Request Submission
**Requester Actions:**
- Submit written request to appropriate agenc","### Phase 1: Request Submission
**Requester Actions:**
- Submit written request to appropriate agency
- Provide sufficient detail to identify records
- Include contact information for response
- Specify preferred format (inspection, paper copies, electronic)","### Phase 1: Request Submission
**Requester Actions:**
- Submit written request to appropriate agency
- Provide sufficient detail to identify records
- Include contact information for response
- Specify preferred format (inspection, paper copies, electronic)",Extracted from Phase 1: Request Submission,2025-09-26T13:52:18.299115
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,See statute,Request Process,"**Agency Actions:**
- Date-stamp request upon receipt
- Assign to appropriate custodian
- Begin 10-b","**Agency Actions:**
- Date-stamp request upon receipt
- Assign to appropriate custodian
- Begin 10-business-day countdown
- Acknowledge receipt if agency policy requires","**Agency Actions:**
- Date-stamp request upon receipt
- Assign to appropriate custodian
- Begin 10-business-day countdown
- Acknowledge receipt if agency policy requires",Extracted from Phase 1: Request Submission,2025-09-26T13:52:18.299116
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,§ 92,Request Process,"### Phase 2: Processing
**Agency Actions:**
- Locate responsive records across departments
- Review ","### Phase 2: Processing
**Agency Actions:**
- Locate responsive records across departments
- Review records for applicable exemptions under HRS § 92F-13
- Separate public records from exempt records
- Calculate reasonable fees for reproduction",No specific conditions stated,Extracted from Phase 2: Processing,2025-09-26T13:52:18.299144
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,§ 92,Request Process,"**Timeline Management:**
- Monitor 10-business-day deadline
- Provide written notice if extension ne","**Timeline Management:**
- Monitor 10-business-day deadline
- Provide written notice if extension needed
- Communicate with requester about status and fees","**Timeline Management:**
- Monitor 10-business-day deadline
- Provide written notice if extension needed
- Communicate with requester about status and fees",Extracted from Phase 2: Processing,2025-09-26T13:52:18.299145
