jurisdiction_name,jurisdiction_code,law_name,statute_citation,section_reference,category,subcategory,description,conditions,notes,extraction_date
Nevada,US-NV,Nevada Public Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Provide cost estimate for extensive requests,No specific conditions stated,Exemption type: Written Estimate,2025-09-26T13:52:18.328374
New Hampshire,US-NH,New Hampshire Right-to-Know Law,Citation not found,See exemptions,Statutory Exemption,Personal Privacy,Information that would invade privacy,No specific conditions stated,Exemption type: Personal Privacy,2025-09-26T13:52:18.329776
New Hampshire,US-NH,New Hampshire Right-to-Know Law,Citation not found,See exemptions,Statutory Exemption,Law Enforcement,Investigatory records and confidential sources,No specific conditions stated,Exemption type: Law Enforcement,2025-09-26T13:52:18.329781
New Hampshire,US-NH,New Hampshire Right-to-Know Law,Citation not found,See exemptions,Statutory Exemption,Personnel Records,Employee evaluations and disciplinary records,No specific conditions stated,Exemption type: Personnel Records,2025-09-26T13:52:18.329879
New Hampshire,US-NH,New Hampshire Right-to-Know Law,Citation not found,See exemptions,Statutory Exemption,Security Information,Information affecting public safety,No specific conditions stated,Exemption type: Security Information,2025-09-26T13:52:18.329887
New Jersey,US-NJ,New Jersey Open Public Records Act (OPRA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,Governor and Legislature communications,No specific conditions stated,Exemption type: Legislative Working Papers,2025-09-26T13:52:18.330963
New Jersey,US-NJ,New Jersey Open Public Records Act (OPRA),Citation not found,See exemptions,Statutory Exemption,Law Enforcement,Active investigations and techniques,No specific conditions stated,Exemption type: Criminal Investigatory,2025-09-26T13:52:18.330967
New Jersey,US-NJ,New Jersey Open Public Records Act (OPRA),Citation not found,See exemptions,Statutory Exemption,Trade Secrets/Commercial,Commercial competitive information,No specific conditions stated,Exemption type: Trade Secrets,2025-09-26T13:52:18.330974
New Jersey,US-NJ,New Jersey Open Public Records Act (OPRA),Citation not found,See exemptions,Statutory Exemption,Personal Privacy,Employee privacy protections,No specific conditions stated,Exemption type: Personnel Records,2025-09-26T13:52:18.330978
New Jersey,US-NJ,New Jersey Open Public Records Act (OPRA),Citation not found,See exemptions,Statutory Exemption,Attorney-Client Privilege,Legal communications and advice,No specific conditions stated,Exemption type: Attorney-Client,2025-09-26T13:52:18.330983
New Jersey,US-NJ,New Jersey Open Public Records Act (OPRA),Citation not found,See exemptions,Statutory Exemption,Law Enforcement,Law enforcement and emergency response plans,No specific conditions stated,Exemption type: Security Procedures,2025-09-26T13:52:18.330987
North Dakota,US-ND,North Dakota Open Records Law,Citation not found,§§ 44-04-18,Statutory Exemption,Personal Privacy,Information constituting invasion of personal privacy,No specific conditions stated,Exemption type: Personal Privacy,2025-09-26T13:52:18.334523
North Dakota,US-ND,North Dakota Open Records Law,Citation not found,§§ 44-04-18,Statutory Exemption,Law Enforcement,Investigatory records and confidential sources,No specific conditions stated,Exemption type: Law Enforcement,2025-09-26T13:52:18.334528
North Dakota,US-ND,North Dakota Open Records Law,Citation not found,§§ 44-04-18,Statutory Exemption,Personnel Records,Employee evaluations and disciplinary records,No specific conditions stated,Exemption type: Personnel Records,2025-09-26T13:52:18.334534
North Dakota,US-ND,North Dakota Open Records Law,Citation not found,§§ 44-04-18,Statutory Exemption,Security Information,Information affecting public safety,No specific conditions stated,Exemption type: Security Information,2025-09-26T13:52:18.334541
Ohio,US-OH,Ohio Public Records Law,Citation not found,See exemptions,Statutory Exemption,Other Exemption,"Cannot include labor, overhead, or profit",No specific conditions stated,Exemption type: Actual Cost Only,2025-09-26T13:52:18.335589
Ohio,US-OH,Ohio Public Records Law,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Fees must be reasonable and not used to discourage requests,Fees must be reasonable and not used to discourage requests,Exemption type: Reasonable,2025-09-26T13:52:18.335597
Ohio,US-OH,Ohio Public Records Law,Citation not found,See exemptions,Statutory Exemption,Other Exemption,May require payment before providing copies,May require payment before providing copies,Exemption type: Advance Payment,2025-09-26T13:52:18.335604
Oklahoma,US-OK,Oklahoma Open Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Limited to actual duplication costs,Limited to actual duplication costs,Exemption type: Direct Costs Only,2025-09-26T13:52:18.337002
Oklahoma,US-OK,Oklahoma Open Records Act,Citation not found,See exemptions,Statutory Exemption,Personnel Records,Cannot charge for staff time or administrative overhead,No specific conditions stated,Exemption type: No Administrative Fees,2025-09-26T13:52:18.337008
Oklahoma,US-OK,Oklahoma Open Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Should notify requester of costs before processing,Should notify requester of costs before processing,Exemption type: Advance Notice,2025-09-26T13:52:18.337014
Oklahoma,US-OK,Oklahoma Open Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Provide estimate for extensive copying requests,No specific conditions stated,Exemption type: Written Estimate,2025-09-26T13:52:18.337021
Rhode Island,US-RI,Rhode Island Access to Public Records Act (APRA),Citation not found,§ 38-2-2,Statutory Exemption,Personal Privacy,Information constituting invasion of personal privacy,No specific conditions stated,Exemption type: Personal Privacy,2025-09-26T13:52:18.340876
Rhode Island,US-RI,Rhode Island Access to Public Records Act (APRA),Citation not found,§ 38-2-2,Statutory Exemption,Law Enforcement,Investigatory records and confidential sources,No specific conditions stated,Exemption type: Law Enforcement,2025-09-26T13:52:18.340880
Rhode Island,US-RI,Rhode Island Access to Public Records Act (APRA),Citation not found,§ 38-2-2,Statutory Exemption,Personnel Records,Employee evaluations and disciplinary records,No specific conditions stated,Exemption type: Personnel Records,2025-09-26T13:52:18.340886
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,Fees must be reasonable and reflect actual costs,Fees must be reasonable and reflect actual costs,Exemption type: Reasonableness Standard,2025-09-26T13:52:18.344015
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,Cannot charge more than actual cost of fulfillment,No specific conditions stated,Exemption type: No Profit Motive,2025-09-26T13:52:18.344025
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,May require payment before processing costly requests,May require payment before processing costly requests,Exemption type: Advance Payment,2025-09-26T13:52:18.344034
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,Must provide cost estimate for extensive requests,Must provide cost estimate for extensive requests,Exemption type: Fee Estimates,2025-09-26T13:52:18.344041
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,Various South Carolina statutes create specific exemptions,Various South Carolina statutes create specific exemptions,Exemption type: Records specifically exempted by statute,2025-09-26T13:52:18.344072
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See exemptions,Statutory Exemption,Personal Privacy,Records protected under federal privacy laws,No specific conditions stated,Exemption type: Federal Law Protections,2025-09-26T13:52:18.344077
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,Records subject to pending court proceedings,Records subject to pending court proceedings,Exemption type: Ongoing Litigation,2025-09-26T13:52:18.344084
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,Informant identities and related information,No specific conditions stated,Exemption type: Confidential Sources,2025-09-26T13:52:18.344092
South Dakota,US-SD,South Dakota Open Records Law,Citation not found,§§ 1-27-1,Statutory Exemption,Personal Privacy,Information constituting invasion of personal privacy,No specific conditions stated,Exemption type: Personal Privacy,2025-09-26T13:52:18.346011
South Dakota,US-SD,South Dakota Open Records Law,Citation not found,§§ 1-27-1,Statutory Exemption,Law Enforcement,Investigatory records and confidential sources,No specific conditions stated,Exemption type: Law Enforcement,2025-09-26T13:52:18.346016
South Dakota,US-SD,South Dakota Open Records Law,Citation not found,§§ 1-27-1,Statutory Exemption,Personnel Records,Employee evaluations and disciplinary records,No specific conditions stated,Exemption type: Personnel Records,2025-09-26T13:52:18.346021
South Dakota,US-SD,South Dakota Open Records Law,Citation not found,§§ 1-27-1,Statutory Exemption,Security Information,Information affecting public safety,No specific conditions stated,Exemption type: Security Information,2025-09-26T13:52:18.346027
Tennessee,US-TN,Tennessee Public Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Fees must reflect actual duplication expenses,Fees must reflect actual duplication expenses,Exemption type: Reasonable Costs,2025-09-26T13:52:18.347240
Tennessee,US-TN,Tennessee Public Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Cannot exceed cost of reproduction,No specific conditions stated,Exemption type: No Profit,2025-09-26T13:52:18.347247
Tennessee,US-TN,Tennessee Public Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,May be required for large requests,May be required for large requests,Exemption type: Advance Payment,2025-09-26T13:52:18.347254
Tennessee,US-TN,Tennessee Public Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Limited statutory basis for fee reduction,No specific conditions stated,Exemption type: Fee Waiver,2025-09-26T13:52:18.347262
Texas,US-TX,Texas Public Information Act,Citation not found,See exemptions,Statutory Exemption,Law Enforcement,"Active investigations, techniques, informants",No specific conditions stated,Exemption type: Law Enforcement,2025-09-26T13:52:18.348848
Texas,US-TX,Texas Public Information Act,Citation not found,See exemptions,Statutory Exemption,Attorney-Client Privilege,Legal communications and advice,No specific conditions stated,Exemption type: Attorney-Client Privilege,2025-09-26T13:52:18.348853
Texas,US-TX,Texas Public Information Act,Citation not found,See exemptions,Statutory Exemption,Personnel Records,Employee personal details,No specific conditions stated,Exemption type: Personnel Information,2025-09-26T13:52:18.348858
Texas,US-TX,Texas Public Information Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Information made confidential by other statutes,No specific conditions stated,Exemption type: Confidential by Law,2025-09-26T13:52:18.348865
Texas,US-TX,Texas Public Information Act,Citation not found,See exemptions,Statutory Exemption,Trade Secrets/Commercial,Commercial competitive information,No specific conditions stated,Exemption type: Trade Secrets,2025-09-26T13:52:18.348869
Texas,US-TX,Texas Public Information Act,Citation not found,See exemptions,Statutory Exemption,Deliberative Process,Draft documents and internal recommendations,No specific conditions stated,Exemption type: Deliberative Process,2025-09-26T13:52:18.348874
Utah,US-UT,Utah Government Records Access and Management Act (GRAMA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,Fees must be reasonable and reflect actual costs,Fees must be reasonable and reflect actual costs,Exemption type: Reasonableness Standard,2025-09-26T13:52:18.350797
Utah,US-UT,Utah Government Records Access and Management Act (GRAMA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,Cannot charge more than cost of fulfillment,No specific conditions stated,Exemption type: No Profit Motive,2025-09-26T13:52:18.350805
Utah,US-UT,Utah Government Records Access and Management Act (GRAMA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,May require payment before processing large requests,May require payment before processing large requests,Exemption type: Advance Payment,2025-09-26T13:52:18.350813
Utah,US-UT,Utah Government Records Access and Management Act (GRAMA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,Must provide estimate for requests exceeding $50,Must provide estimate for requests exceeding $50,Exemption type: Fee Estimates,2025-09-26T13:52:18.350820
Vermont,US-VT,Vermont Public Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,All fees must be reasonable and reflect actual costs,All fees must be reasonable and reflect actual costs,Exemption type: Reasonableness Standard,2025-09-26T13:52:18.354931
Vermont,US-VT,Vermont Public Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Cannot charge more than actual cost of fulfillment,No specific conditions stated,Exemption type: No Profit Motive,2025-09-26T13:52:18.354939
Vermont,US-VT,Vermont Public Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Fees cannot be used to deny access to public records,No specific conditions stated,Exemption type: Access Protection,2025-09-26T13:52:18.354947
Vermont,US-VT,Vermont Public Records Act,Citation not found,See exemptions,Statutory Exemption,Personal Privacy,Information constituting unreasonable invasion of personal privacy,No specific conditions stated,Exemption type: Personal Privacy,2025-09-26T13:52:18.354965
Vermont,US-VT,Vermont Public Records Act,Citation not found,See exemptions,Statutory Exemption,Law Enforcement,Active investigations and confidential sources,No specific conditions stated,Exemption type: Law Enforcement,2025-09-26T13:52:18.354969
Vermont,US-VT,Vermont Public Records Act,Citation not found,See exemptions,Statutory Exemption,Attorney-Client Privilege,Legal advice and privileged communications,No specific conditions stated,Exemption type: Attorney-Client Privilege,2025-09-26T13:52:18.354975
Vermont,US-VT,Vermont Public Records Act,Citation not found,See exemptions,Statutory Exemption,Medical Records,Protected health information,No specific conditions stated,Exemption type: Medical Records,2025-09-26T13:52:18.354980
Vermont,US-VT,Vermont Public Records Act,Citation not found,See exemptions,Statutory Exemption,Educational Records,Student records protected under FERPA,No specific conditions stated,Exemption type: Educational Records,2025-09-26T13:52:18.354986
Virginia,US-VA,Virginia Freedom of Information Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Required for all charges,No specific conditions stated,Exemption type: Itemized Billing,2025-09-26T13:52:18.356802
Virginia,US-VA,Virginia Freedom of Information Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,No profit or overhead allowed,No specific conditions stated,Exemption type: Actual Costs Only,2025-09-26T13:52:18.356808
Virginia,US-VA,Virginia Freedom of Information Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Required for requests exceeding $200,No specific conditions stated,Exemption type: Advance Estimates,2025-09-26T13:52:18.356815
Virginia,US-VA,Virginia Freedom of Information Act,Citation not found,See exemptions,Statutory Exemption,Personal Privacy,Employee privacy protections,No specific conditions stated,Exemption type: Personnel Records,2025-09-26T13:52:18.356831
Virginia,US-VA,Virginia Freedom of Information Act,Citation not found,See exemptions,Statutory Exemption,Attorney-Client Privilege,Legal communications,No specific conditions stated,Exemption type: Attorney-Client Privilege,2025-09-26T13:52:18.356835
Virginia,US-VA,Virginia Freedom of Information Act,Citation not found,See exemptions,Statutory Exemption,Trade Secrets/Commercial,Commercial competitive information,No specific conditions stated,Exemption type: Trade Secrets,2025-09-26T13:52:18.356839
Virginia,US-VA,Virginia Freedom of Information Act,Citation not found,See exemptions,Statutory Exemption,Law Enforcement,"Active investigations, techniques",No specific conditions stated,Exemption type: Law Enforcement,2025-09-26T13:52:18.356842
Virginia,US-VA,Virginia Freedom of Information Act,Citation not found,See exemptions,Statutory Exemption,Internal Agency Rules,Draft documents and internal deliberations,No specific conditions stated,Exemption type: Working Papers,2025-09-26T13:52:18.356849
Washington,US-WA,Washington Public Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Enhanced fee limitation protections,No specific conditions stated,Exemption type: 2023 Updates,2025-09-26T13:52:18.358106
Washington,US-WA,Washington Public Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Agencies must provide electronic format when available,Agencies must provide electronic format when available,Exemption type: Electronic Preference,2025-09-26T13:52:18.358115
Washington,US-WA,Washington Public Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Some agencies offer reduced rates for large requests,No specific conditions stated,Exemption type: Volume Discounts,2025-09-26T13:52:18.358125
Washington,US-WA,Washington Public Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Informal fee reduction considerations,No specific conditions stated,Exemption type: Public Interest,2025-09-26T13:52:18.358132
West Virginia,US-WV,West Virginia Freedom of Information Act (FOIA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,All fees must be reasonable and reflect actual costs,All fees must be reasonable and reflect actual costs,Exemption type: Reasonableness Standard,2025-09-26T13:52:18.359298
West Virginia,US-WV,West Virginia Freedom of Information Act (FOIA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,Should notify requester of costs before processing,Should notify requester of costs before processing,Exemption type: Advance Notice,2025-09-26T13:52:18.359305
West Virginia,US-WV,West Virginia Freedom of Information Act (FOIA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,Cannot use fees to discourage requests,No specific conditions stated,Exemption type: No Excessive Charges,2025-09-26T13:52:18.359313
West Virginia,US-WV,West Virginia Freedom of Information Act (FOIA),Citation not found,"Va. Code § 29, § 29",Statutory Exemption,Personal Privacy,Information constituting invasion of personal privacy,No specific conditions stated,Exemption type: Personal Privacy,2025-09-26T13:52:18.359329
West Virginia,US-WV,West Virginia Freedom of Information Act (FOIA),Citation not found,"Va. Code § 29, § 29",Statutory Exemption,Law Enforcement,Investigatory records and confidential sources,No specific conditions stated,Exemption type: Law Enforcement,2025-09-26T13:52:18.359333
West Virginia,US-WV,West Virginia Freedom of Information Act (FOIA),Citation not found,"Va. Code § 29, § 29",Statutory Exemption,Personnel Records,Employee evaluations and disciplinary records,No specific conditions stated,Exemption type: Personnel Records,2025-09-26T13:52:18.359339
West Virginia,US-WV,West Virginia Freedom of Information Act (FOIA),Citation not found,"Va. Code § 29, § 29",Statutory Exemption,Attorney-Client Privilege,Legal advice and privileged communications,No specific conditions stated,Exemption type: Attorney-Client Privilege,2025-09-26T13:52:18.359344
West Virginia,US-WV,West Virginia Freedom of Information Act (FOIA),Citation not found,"Va. Code § 29, § 29",Statutory Exemption,Trade Secrets/Commercial,Proprietary business information,No specific conditions stated,Exemption type: Trade Secrets,2025-09-26T13:52:18.359348
Wisconsin,US-WI,Wisconsin Open Records Law,Citation not found,See exemptions,Statutory Exemption,Internal Agency Rules,Cannot include administrative or overhead costs,No specific conditions stated,Exemption type: No Overhead,2025-09-26T13:52:18.360875
Wisconsin,US-WI,Wisconsin Open Records Law,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Must not exceed actual reproduction expenses,Must not exceed actual reproduction expenses,Exemption type: No Profit,2025-09-26T13:52:18.360882
Wisconsin,US-WI,Wisconsin Open Records Law,Citation not found,See exemptions,Statutory Exemption,Other Exemption,May require prepayment for large requests exceeding $5,May require prepayment for large requests exceeding $5,Exemption type: Advance Payment,2025-09-26T13:52:18.360888
Wisconsin,US-WI,Wisconsin Open Records Law,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Must provide estimate for requests likely to exceed $5,Must provide estimate for requests likely to exceed $5,Exemption type: Fee Estimate,2025-09-26T13:52:18.360895
Wyoming,US-WY,Wyoming Public Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,All fees must be reasonable and actual,All fees must be reasonable and actual,Exemption type: Reasonableness Standard,2025-09-26T13:52:18.362567
Wyoming,US-WY,Wyoming Public Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Cannot use fees to discourage legitimate requests,No specific conditions stated,Exemption type: No Excessive Charges,2025-09-26T13:52:18.362575
Wyoming,US-WY,Wyoming Public Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Provide cost estimates for extensive requests,No specific conditions stated,Exemption type: Written Estimates,2025-09-26T13:52:18.362583
Wyoming,US-WY,Wyoming Public Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Clear explanation of fee structure,No specific conditions stated,Exemption type: Payment Terms,2025-09-26T13:52:18.362590
